Movie Year,Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,is_english,actor_popularity,writer_popularity,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2014,105,606348,6.2,64,56,1903,7,Summer,0,4,0,5,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,103,54009150,6.8,66,52,349711,4,Spring,0,9,1,16,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2008,96,48006762,6.0,53,55,37307,4,Spring,0,2,1,19,4,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,113,55001642,6.3,23,38,57964,9,Fall,0,1,1,20,5,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,115,51687870,6.7,79,63,211841,7,Summer,0,5,1,17,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,123,62575678,6.8,73,68,196468,9,Fall,0,3,1,23,4,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,95,50151543,7.2,83,67,80100,10,Fall,0,1,1,15,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,98,296751,6.2,86,58,957,8,Summer,0,1,0,5,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,97,257343,5.6,64,48,319,12,Winter,1,3,1,3,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,102,33423521,4.1,11,34,76902,12,Winter,1,1,1,6,2,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,122,59623958,6.9,81,72,358989,4,Spring,0,7,1,7,8,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,101,60457138,6.4,20,39,115572,4,Spring,0,1,1,8,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2000,110,56937502,6.6,80,77,138111,5,Spring,0,2,1,32,6,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,92,80197993,5.9,39,52,96042,6,Summer,0,1,1,14,5,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,98,33405481,7.3,90,78,214669,8,Summer,0,4,1,17,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,142,1200246,7.1,44,67,9718,8,Summer,0,2,0,5,4,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,105,73013910,1.7,66,52,76489,2,Winter,0,7,1,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,134,87783,6.4,64,57,5307,9,Fall,0,3,0,3,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,102,56359780,6.3,66,56,172605,9,Fall,0,7,1,20,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,129,45055776,8.1,97,93,514090,11,Fall,1,1,1,21,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,105,343038,5.9,64,46,216,9,Fall,0,1,0,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,97,66384775,6.5,82,71,75230,8,Summer,0,4,1,16,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,124,131058,4.1,64,37,344,12,Winter,1,6,0,8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,154,98467863,7.7,73,78,99835,2,Winter,0,27,1,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,94,65206105,6.3,68,55,162248,9,Fall,0,13,1,4,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2004,112,54580300,7.7,73,66,452720,5,Spring,0,1,1,13,4,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,101,38345494,6.1,44,40,138576,6,Summer,0,9,1,14,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,119,42025135,6.4,58,49,181173,9,Fall,0,2,1,18,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,107,59735548,7.8,80,47,472428,6,Summer,0,7,1,18,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,170,6200000,7.1,69,64,53442,7,Summer,0,1,1,7,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,41,46412757,7.5,91,79,1865,3,Spring,0,1,1,30,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,100,47059963,5.5,10,21,97570,6,Summer,0,5,1,10,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,170,36400491,7.6,80,78,204077,1,Winter,0,1,1,11,2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1998,121,65705771,7.1,91,66,83246,7,Summer,0,6,1,8,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,104,37412945,6.9,70,57,271669,3,Spring,0,2,1,10,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,95,82674398,4.8,11,27,35444,1,Winter,0,5,1,7,6,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,116,72006777,5.7,20,42,49316,11,Fall,1,4,1,12,8,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,81,46566212,7.1,72,56,291534,4,Spring,0,7,1,17,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,132,40311852,7.6,35,28,157381,1,Winter,0,1,1,18,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,117,53548586,6.8,84,67,173860,9,Fall,0,6,1,11,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,115,71349120,6.7,13,34,118273,2,Winter,0,6,1,8,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2015,108,1339152,7.6,92,70,68271,8,Summer,0,2,1,17,4,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,135,67328130,6.9,94,76,77881,9,Fall,0,1,1,5,3,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,91,54239856,6.5,63,57,203321,4,Spring,0,3,1,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,108,46151454,6.5,53,56,49241,12,Winter,1,1,1,9,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,128,95059709,7.5,80,62,104847,4,Spring,0,3,1,10,7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,141,1795216,7.6,64,74,3882,11,Fall,1,1,0,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,93,35417038,5.5,13,35,67853,5,Spring,0,1,1,12,3,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,96,35857181,6.6,80,63,68140,8,Summer,0,2,1,4,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,111,38180928,6.2,60,52,177869,4,Spring,0,5,1,16,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2005,125,62658220,7.0,60,58,213595,11,Fall,1,6,1,26,4,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,129,841564,6.2,91,57,3124,2,Winter,0,5,0,5,3,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,123,26947624,8.1,88,74,528609,9,Fall,0,15,1,10,6,6,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2001,131,51401758,7.5,54,53,282446,3,Spring,0,3,1,12,3,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,132,57386418,6.3,20,32,40481,3,Spring,0,1,1,11,9,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,110,74888996,7.2,83,65,82586,12,Winter,1,1,1,6,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,90,47157693,5.6,64,51,301,2,Winter,0,3,0,5,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,113,57938693,7.6,34,30,535854,1,Winter,0,2,1,11,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1985,106,75973200,6.1,48,53,63556,12,Winter,1,1,1,21,6,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,117,84614512,7.3,73,56,64930,11,Fall,1,2,1,9,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,88,49492060,5.3,5,19,40040,11,Fall,1,4,1,15,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,123,36663315,6.6,24,21,146365,2,Winter,0,7,1,23,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,99,73780539,5.5,5,22,61385,11,Fall,1,2,1,16,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,114,33047633,6.0,22,38,103803,1,Winter,0,3,1,16,2,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2004,98,57231747,6.3,65,57,226471,4,Spring,0,3,1,18,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,96,23216709,7.1,80,70,273389,8,Summer,0,4,1,21,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1950,74,93141149,7.3,95,85,179030,3,Spring,0,17,1,4,5,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,109,66528000,6.4,50,51,127440,1,Winter,0,3,1,22,4,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,85,57891803,6.5,80,71,152524,8,Summer,0,5,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,139,45207275,5.6,33,35,90283,2,Winter,0,7,1,16,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,117,48071303,7.6,78,66,604317,4,Spring,0,7,1,12,13,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,77,45554533,6.3,63,53,20823,2,Winter,0,1,1,3,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,140,1904682,7.2,83,64,8210,8,Summer,0,1,1,4,2,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,131,50119408,7.1,88,82,142165,4,Spring,0,1,1,7,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,129,65955630,6.6,79,76,118389,7,Summer,0,3,1,35,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2000,123,34604280,5.9,40,49,129610,11,Fall,1,2,1,18,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012,122,91547205,6.5,54,51,51245,4,Spring,0,6,1,13,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,113,72286779,6.8,81,64,25986,9,Fall,0,1,1,11,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,119,34366783,7.5,93,91,244564,12,Winter,1,2,1,18,3,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,87,54149098,6.2,36,41,70178,3,Spring,0,1,1,18,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,118,56046979,5.6,30,37,73289,3,Spring,0,7,1,24,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,116,100026,6.1,64,52,1229,12,Winter,1,2,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,109,49200230,7.3,47,51,100383,6,Summer,0,4,1,17,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,121,51970690,7.0,31,42,291242,9,Fall,0,4,1,7,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,124,47003582,7.1,47,53,363319,3,Spring,0,10,1,18,4,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,90,44449569,6.2,64,58,1942,9,Fall,0,5,1,6,7,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,97,95461682,6.9,86,69,31805,7,Summer,0,1,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,93,47425125,4.9,29,47,62855,5,Spring,0,3,1,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2013,130,31165421,5.8,13,33,140388,8,Summer,0,2,1,5,2,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,110,315843,6.2,64,53,1851,4,Spring,0,2,0,9,9,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,100,41411015,5.2,15,35,68822,4,Spring,0,2,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2002,96,37950822,5.6,40,53,76898,3,Spring,0,1,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,108,448087,5.6,64,51,254,1,Winter,0,1,1,4,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,139,55011732,6.9,37,53,99868,9,Fall,0,4,1,17,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,98,66818548,6.5,77,69,75617,4,Spring,0,2,1,33,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,102,58500635,6.2,36,52,27422,6,Summer,0,4,1,11,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,90,46947520,5.4,64,52,424,12,Winter,1,1,0,8,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,103,60400856,5.4,64,38,89095,1,Winter,0,6,1,9,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,110,48795601,5.7,35,48,58138,4,Spring,0,2,1,9,9,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,123,1200627,7.0,89,61,8425,8,Summer,0,1,1,5,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,122,25020758,6.9,42,47,153609,12,Winter,1,15,1,15,15,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,131,922921,7.8,100,70,7621,9,Fall,0,1,0,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,110,851946,5.9,25,44,10876,6,Summer,0,2,0,18,4,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,119,569280,5.6,64,48,665,12,Winter,1,2,0,9,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1994,111,46816343,6.5,63,63,51989,9,Fall,0,3,1,17,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,102,35593113,5.9,10,21,136661,1,Winter,0,1,1,23,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,123,26410477,5.7,25,38,47895,8,Summer,0,3,1,4,3,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,102,60311495,6.2,84,69,88547,4,Spring,0,1,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,104,47907715,6.5,37,47,126489,8,Summer,0,2,1,11,8,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2005,128,50824620,6.9,72,76,135571,12,Winter,1,2,1,30,3,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,135,43945766,6.1,41,37,80032,5,Spring,0,12,1,9,14,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,76,93602326,7.3,93,78,153155,6,Summer,0,17,1,3,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,105,52900680,5.5,46,46,36403,3,Spring,0,1,1,22,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,134,2310900,6.9,95,65,18573,2,Winter,0,1,1,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021,155,810744,8.0,100,85,15571,8,Summer,0,3,1,6,3,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,93,32038560,4.9,64,45,1868,1,Winter,0,3,1,8,2,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,108,7812155,6.4,64,57,15506,1,Winter,0,2,1,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,108,33370906,7.9,80,58,458155,11,Fall,1,3,1,16,3,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,120,11998,6.7,100,73,7442,5,Spring,0,4,1,7,2,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,135,44114232,6.6,31,42,184216,1,Winter,0,8,1,12,18,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,119,44672764,6.3,34,42,218266,6,Summer,0,11,1,26,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,135,49275340,7.5,96,83,299226,8,Summer,0,3,1,8,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,108,31041759,6.9,73,60,28384,1,Winter,0,1,1,7,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,90,46700633,5.6,48,53,24691,10,Fall,0,1,1,3,10,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,98,41012075,6.5,59,55,107787,5,Spring,0,1,1,30,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,95,93117425,7.7,89,76,250935,7,Summer,0,6,1,15,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,109,29011215,6.1,75,52,38127,8,Summer,0,1,1,14,4,1,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,116,49851591,6.0,41,57,12519,6,Summer,0,9,1,11,10,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,111,32935289,6.1,21,37,79018,4,Spring,0,2,1,29,9,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,119,49033882,7.2,90,82,176763,10,Fall,0,2,1,26,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1954,207,820278,8.6,100,98,379094,11,Fall,1,3,0,4,9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,110,19501238,8.5,75,64,1286683,11,Fall,1,5,1,19,9,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,120,2458200,8.3,82,78,665427,11,Fall,1,2,0,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,135,15549770,8.3,50,86,131333,8,Summer,0,1,0,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,178,25100000,8.8,97,90,843180,12,Winter,1,5,0,12,4,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,149,60481243,8.3,92,84,743796,5,Spring,0,11,1,3,9,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1959,136,66728,8.3,97,98,357260,12,Winter,1,6,1,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,88,516962,8.5,100,94,338122,7,Summer,0,1,0,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,96,42725841,8.2,95,65,209015,11,Fall,1,2,1,8,3,2,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,130,1079689,8.1,64,87,112173,9,Fall,0,2,1,3,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,86,2250213,8.1,94,87,399683,7,Summer,0,10,0,3,10,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,86,23315035,8.1,96,85,238178,8,Summer,0,6,1,11,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,92,12193604,8.1,96,72,193931,4,Spring,0,1,1,7,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,147,37157344,8.8,91,84,141838,10,Fall,0,1,0,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,145,46909721,8.7,94,92,1307085,9,Fall,0,14,1,28,6,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,160,51973029,8.4,90,87,443510,9,Fall,0,3,1,4,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,160,9918472,8.3,98,88,122819,7,Summer,0,1,1,4,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1962,227,45306425,8.3,93,100,323716,4,Spring,0,3,1,4,3,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,124,26010864,8.2,91,78,268017,10,Fall,0,3,1,9,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,156,5509040,8.2,90,82,383325,4,Spring,0,1,1,3,3,4,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,148,18354356,8.1,83,73,673771,10,Fall,0,1,1,12,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,129,23383987,8.1,92,90,390616,12,Winter,1,14,1,27,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1931,87,19181,8.5,95,99,204570,3,Spring,0,5,1,7,7,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1936,87,163577,8.5,98,96,269492,2,Winter,0,5,1,8,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,170,6532874,8.4,100,67,447504,12,Winter,1,2,1,7,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,125,21476768,8.4,92,95,246821,3,Spring,0,5,1,8,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1964,95,9440272,8.3,98,97,533554,1,Winter,0,11,1,3,10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1952,103,1884537,8.3,100,99,269262,4,Spring,0,2,1,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1960,125,18600000,8.3,93,94,204578,6,Summer,0,4,1,4,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,101,14764194,8.3,88,84,135506,7,Summer,0,1,0,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
