Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,actor_popularity,writer_popularity,is_english,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
117,82348319,6.7,57,52,240084,3,1,0,7,8,8,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
105,94011225,5.4,38,45,98428,12,3,1,1,15,7,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98,68856263,7.0,76,60,116495,10,0,0,9,3,6,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,125095601,7.5,75,60,312296,1,3,0,4,16,3,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,51293931,7.2,33,40,133457,1,3,0,7,20,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
116,73286650,6.8,63,55,174682,6,2,0,6,4,6,1,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
99,134938200,6.1,18,41,125314,1,3,0,6,15,4,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,66208183,8.0,84,83,830801,4,1,0,9,10,11,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,92186262,7.5,92,74,426344,9,0,0,3,17,8,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,40501717,6.2,68,43,15524,6,2,0,5,6,6,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,77709806,6.0,71,79,85420,7,2,0,1,8,2,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,80818974,5.9,19,23,45839,6,2,0,1,19,4,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,5559158,6.2,64,52,186,9,0,0,5,4,4,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116,52898073,7.3,86,83,394622,12,3,1,17,31,8,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
158,53809574,6.6,62,59,166876,11,0,1,17,13,3,1,6,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,42188925,6.7,64,65,4815,7,2,0,2,3,4,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,60944660,7.5,63,60,415481,10,0,0,3,30,9,1,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
104,78046570,6.2,67,59,153596,11,0,1,8,19,8,1,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,471575,6.4,86,60,1607,2,3,0,4,11,4,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,71509363,7.2,63,64,205313,1,3,0,6,11,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,77868585,6.7,73,39,89914,5,1,0,15,22,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,108766007,7.5,67,54,186523,7,2,0,7,38,15,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,98711404,6.3,67,56,175058,4,1,0,11,27,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,72266306,6.6,34,40,155320,2,3,0,1,17,1,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,104636382,6.4,49,42,85730,7,2,0,9,25,2,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109,81022101,5.3,23,22,49564,6,2,0,2,4,9,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,58867694,6.7,79,64,95204,6,2,0,2,14,10,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,115227281,7.3,98,73,245056,6,2,0,2,31,4,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,102003019,6.5,62,54,99078,10,0,0,3,5,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,38362475,6.2,16,28,174123,12,3,1,1,17,11,1,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,46874505,6.6,45,53,208955,3,1,0,8,14,4,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,66518655,6.7,29,45,191593,11,0,1,6,37,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,56817045,7.6,93,81,455930,6,2,0,4,24,4,1,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
97,46462469,7.1,92,69,69977,11,0,1,3,17,3,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,58017783,6.2,28,50,92093,2,3,0,7,3,5,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
125,56468410,7.4,84,75,228237,12,3,1,4,8,4,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,31153464,5.4,14,25,129709,2,3,0,3,12,10,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,46412041,7.2,77,62,100971,5,1,0,2,11,4,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108,70770147,6.1,53,61,107230,2,3,0,6,15,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,65452312,6.4,51,55,211068,6,2,0,10,28,8,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,160013,6.2,93,56,4523,2,3,0,4,7,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,55100437,6.1,32,36,248562,2,3,0,4,5,7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,102705852,6.4,21,47,64853,6,2,0,4,20,5,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,19587032,7.6,94,80,109558,2,3,0,1,7,3,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,74158157,3.3,3,23,92455,11,0,1,8,30,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,55802754,6.5,69,63,402459,7,2,0,5,12,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,67268835,6.3,75,58,145715,7,2,0,4,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
91,94514402,3.9,41,41,26403,10,0,0,6,6,2,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,90570999,6.6,48,49,255879,6,2,0,10,27,7,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,70662220,6.2,47,50,247698,1,3,0,9,13,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
126,39175066,6.7,31,41,238518,5,1,0,10,13,7,1,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,58422650,6.7,64,57,140098,7,2,0,15,17,11,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
97,82985708,6.3,79,68,47640,12,3,1,3,19,9,1,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,120277854,7.3,78,72,77696,7,2,0,3,14,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
116,53262560,6.6,44,47,183732,7,2,0,2,29,11,1,5,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,112719001,5.6,92,71,130235,3,1,0,7,13,6,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,90648202,6.4,29,44,101490,9,0,0,5,23,6,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123,66845033,6.1,54,43,117204,3,1,0,9,34,1,1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,41667116,6.4,72,60,37382,8,2,0,2,8,4,1,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,87039965,6.6,38,40,284501,10,0,0,3,3,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
94,50648679,6.2,24,41,209032,9,0,0,1,11,7,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
120,46351345,6.7,74,60,249428,11,0,1,5,30,7,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,54712227,7.5,92,74,562809,4,1,0,2,28,1,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,57114049,5.7,31,53,78325,4,1,0,5,9,8,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,69772969,6.5,26,32,199365,6,2,0,2,34,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,67233054,6.5,84,69,152513,4,1,0,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83,59165787,5.9,44,48,20567,7,2,0,1,11,3,1,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,27367660,5.9,18,34,111972,10,0,0,2,18,10,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,57300280,5.9,46,39,23931,7,2,0,3,10,6,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,69030436,6.4,38,45,115166,8,2,0,1,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,71628180,6.2,63,57,194154,1,3,0,4,7,3,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
111,92027888,7.6,93,70,134193,11,0,1,2,12,10,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,50572589,6.5,63,59,109036,2,3,0,2,15,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
124,374387,4.8,64,46,913,8,2,0,3,4,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,106593296,7.3,85,81,119342,1,3,0,2,14,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,118594548,6.3,70,64,179762,3,1,0,8,16,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,34393507,7.0,66,55,126506,10,0,0,7,4,3,1,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,50030461,5.4,52,50,27051,4,1,0,2,7,3,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,75072454,6.7,20,46,143057,9,0,0,4,7,4,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
118,84379584,7.4,79,68,585144,7,2,0,6,30,5,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,70410000,7.1,64,59,264896,2,3,0,2,3,12,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
125,90230760,7.2,34,43,142584,7,2,0,1,7,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
86,40127371,6.1,82,50,8914,8,2,0,2,3,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,66023816,4.9,40,47,52047,6,2,0,1,11,10,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,39785027,6.6,21,43,259033,2,3,0,6,25,2,1,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,76233151,6.7,88,71,62499,8,2,0,1,7,3,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,85892546,8.2,94,72,980387,7,2,0,7,25,7,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,77191785,7.8,94,81,570853,4,1,0,2,7,2,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,28426747,5.0,12,37,48842,6,2,0,3,9,4,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,62362560,7.1,64,63,170920,11,0,1,10,18,2,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,722669,6.1,64,54,1391,11,0,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178,44619100,7.2,46,43,277102,11,0,1,3,34,4,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
88,53885000,4.7,23,40,71608,10,0,0,6,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
129,46464023,6.0,27,47,110251,10,0,0,7,18,19,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,85364450,5.9,51,44,116053,3,1,0,1,4,11,1,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,54544638,5.6,7,22,90569,12,3,1,6,11,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,61555145,7.4,88,61,177113,1,3,0,2,11,5,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,73661010,6.7,74,68,144723,7,2,0,3,3,3,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96520674,6.5,72,59,261687,7,2,0,5,13,8,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,228984,6.4,71,61,3426,12,3,1,1,8,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,141600000,7.4,91,79,132055,7,2,0,4,6,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,59694580,5.8,15,38,120906,11,0,1,1,15,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
129,443215,6.792938775510203,64,66,190,9,0,0,2,7,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,70165972,4.8,5,34,47298,1,3,0,1,7,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,65807024,6.8,43,41,299905,4,1,0,13,30,4,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,63860942,6.6,33,45,94368,12,3,1,5,20,5,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,71308997,5.4,13,29,181299,7,2,0,4,10,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114,70839203,6.0,49,48,148317,11,0,1,10,20,9,1,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87,85417988,7.2,68,67,105987,11,0,1,2,5,4,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,50047179,6.3,64,45,38227,1,3,0,1,12,7,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,100494675,5.9,59,62,21050,11,0,1,2,4,5,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,51738905,8.0,84,69,257764,1,3,0,1,15,2,1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,42868348,6.2,37,53,73243,3,1,0,4,29,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,110212700,6.2,84,75,144539,7,2,0,4,8,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,97685686,6.1,82,66,216463,8,2,0,4,21,3,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,115171585,6.2,91,71,41464,7,2,0,3,10,4,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,35074677,6.4,40,43,58841,7,2,0,1,3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
114,50081992,6.3,63,66,23765,2,3,0,2,13,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
97,55675313,6.9,52,53,89052,9,0,0,10,7,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,58406347,7.1,83,61,139643,12,3,1,3,13,4,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,61979680,5.8,32,43,114037,2,3,0,7,24,6,1,4,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
93,63300095,5.9,18,36,169372,10,0,0,3,6,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
134,1415450,6.9,83,57,4358,12,3,1,2,3,4,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,60054530,5.9,68,54,155160,7,2,0,3,6,8,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,70978012,6.0,26,36,48678,5,1,0,2,25,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,138530565,8.1,89,92,450357,2,3,0,8,16,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,69684532,5.5,27,47,39019,7,2,0,9,21,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,2589811,7.1,88,65,13484,7,2,0,1,7,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102,93607673,5.7,33,44,61233,7,2,0,2,18,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104,82390774,6.4,19,30,141374,8,2,0,1,5,2,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,68967012,6.8,86,67,79212,10,0,0,2,5,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
139,81298265,7.4,85,76,258532,12,3,1,3,35,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,58883840,6.6,50,49,69748,5,1,0,15,42,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,81641405,6.3,76,60,170995,1,3,0,4,16,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
96,82272442,7.2,85,74,178880,2,3,0,1,10,3,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,38634938,7.6,77,66,290311,8,2,0,7,5,11,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
115,25135965,6.7,50,49,263543,10,0,0,3,22,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,45630104,6.3,62,52,196641,2,3,0,7,10,8,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130,50016394,6.5,42,44,168013,6,2,0,7,20,10,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,69488745,5.2,55,54,74091,7,2,0,1,3,5,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
126,5209580,7.8,88,83,104075,2,3,0,10,3,10,0,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,75982834,6.7,57,50,109373,8,2,0,8,34,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,65885767,4.9,41,37,115023,4,1,0,2,5,10,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,66761392,7.6,66,60,435371,12,3,1,5,16,5,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,85911262,5.4,28,33,41457,12,3,1,5,25,5,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,746933,6.4,64,60,1321,11,0,1,1,6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
128,803189,6.3,67,59,6610,2,3,0,1,8,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113,115719751,7.8,71,48,237568,9,0,0,1,25,2,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,51963409,5.6,38,50,22904,9,0,0,4,20,3,1,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,46536687,5.3,29,32,40799,2,3,0,6,9,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,75658097,6.8,85,70,321940,9,0,0,7,39,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,67061228,5.5,13,22,135884,3,1,0,6,12,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,64167069,6.4,57,48,222205,4,1,0,1,14,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,65537395,4.8,22,39,45444,10,0,0,5,4,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,69117629,5.2,27,43,75676,7,2,0,1,8,11,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,45710178,5.5,9,24,113301,10,0,0,3,8,8,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
113,63686397,6.8,56,56,271966,2,3,0,7,15,3,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
105,50577412,6.2,55,57,139770,1,3,0,7,16,13,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,34302837,7.5,68,69,322031,11,0,1,3,32,3,1,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,31130999,7.5,78,71,88695,11,0,1,17,16,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,2223293,7.5,59,56,270976,1,3,0,4,7,4,1,1,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,51342000,7.1,85,65,216901,9,0,0,6,36,1,1,2,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,52474616,6.2,54,59,107907,9,0,0,8,14,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,95170481,5.8,26,43,92018,8,2,0,6,7,5,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,70511035,8.1,73,62,1203751,3,1,0,1,11,14,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,43182776,7.7,97,84,129569,1,3,0,6,16,5,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,63914167,6.6,45,48,137660,11,0,1,9,38,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,97403112,4.2,20,36,51570,7,2,0,1,6,3,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,46212055,6.6,54,56,61051,9,0,0,17,14,3,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,57638006,5.9,49,47,132911,3,1,0,4,7,7,1,4,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
